,hour,day_of_week,casualties,accident_cause,vehicles_involved,vehicle_type,driver_age,accident_area,driving_experience,lanes
19746,17,6,0,1,0,0,4,8,2,4
19747,16,0,0,9,0,0,4,4,2,2
19748,21,0,1,3,1,14,0,5,3,1
19749,15,5,0,18,1,14,1,8,2,3
19750,17,0,0,9,1,0,0,2,0,5
19751,8,0,0,1,0,7,1,4,1,4
19752,17,3,0,0,0,7,2,4,3,2
19753,12,3,0,1,0,8,0,11,2,2
19754,13,2,0,10,1,0,1,4,0,4
19755,10,5,0,9,0,4,1,4,0,3
19756,13,1,0,3,1,4,0,3,1,2
19757,8,4,0,9,1,7,1,5,2,0
19758,0,2,0,9,0,10,1,4,2,2
19759,0,2,2,10,2,5,0,4,2,2
19760,14,4,0,6,1,0,1,5,3,4
19761,20,0,0,10,0,8,0,4,1,0
19762,14,2,1,10,1,0,0,8,1,4
19763,12,4,0,0,1,3,0,5,1,2
19764,6,3,0,16,0,10,1,4,0,2
19765,10,3,0,11,1,0,1,5,0,3
19766,16,5,0,0,1,11,0,8,2,2
19767,13,2,0,12,0,0,1,4,3,2
19768,12,2,0,0,1,5,0,0,3,0
19769,19,0,1,1,1,5,1,4,3,6
19770,10,5,0,0,0,2,2,0,2,3
19771,5,5,0,0,1,0,2,5,1,4
19772,11,5,4,0,2,5,0,4,0,2
19773,13,1,0,3,1,14,1,4,0,2
19774,18,5,0,3,0,6,1,4,3,2
19775,13,1,0,0,1,9,0,4,1,4
19776,18,0,0,0,0,10,0,5,2,6
19777,16,1,0,3,0,7,2,5,1,2
19778,16,4,0,2,0,0,1,4,2,2
19779,10,3,0,4,0,0,3,4,2,2
19780,11,1,0,3,0,9,1,4,1,2
19781,10,6,1,10,1,3,1,8,1,2
19782,18,0,0,1,1,0,3,2,2,4
19783,17,0,0,9,1,5,1,0,2,5
19784,13,4,0,4,0,0,0,5,1,2
19785,8,4,0,0,0,11,1,4,2,1
19786,8,4,0,0,0,9,3,5,1,2
19787,17,0,0,13,0,0,1,2,0,3
19788,16,1,0,0,0,0,0,4,2,3
19789,15,4,0,9,1,14,2,6,3,5
19790,20,1,1,4,2,0,0,4,0,1
19791,18,5,0,9,0,14,2,8,2,3
19792,17,5,0,15,1,12,3,1,0,2
19793,13,6,0,2,1,14,1,7,1,2
19794,14,2,1,4,0,3,0,7,2,2
19795,15,5,0,0,0,13,0,5,3,1
19796,9,0,0,11,0,4,3,6,1,0
19797,22,3,1,11,1,0,0,6,0,1
19798,19,5,0,0,0,8,2,8,1,3
19799,14,6,0,11,0,5,1,5,1,4
19800,15,5,0,11,1,5,1,4,3,2
19801,13,1,0,0,1,0,0,4,0,5
19802,19,0,4,9,2,0,0,2,2,1
19803,8,0,0,0,1,0,0,5,1,3
19804,17,3,1,4,0,9,3,4,2,2
19805,8,4,0,1,1,0,1,5,0,1
19806,18,2,0,3,0,9,0,5,3,4
19807,16,4,0,10,0,1,1,9,3,1
19808,18,0,1,0,0,0,1,4,2,2
19809,19,1,0,9,0,7,0,7,2,5
19810,15,1,1,0,2,6,3,5,2,3
19811,18,1,0,11,0,0,4,4,2,1
19812,0,2,2,0,0,0,4,7,2,4
19813,17,1,0,9,1,0,0,8,1,4
19814,6,5,0,11,0,0,1,3,1,1
19815,11,3,0,0,1,8,1,8,2,1
19816,18,2,1,12,1,0,0,5,2,6
19817,1,2,0,11,0,7,0,8,1,2
19818,21,1,0,3,1,0,3,5,1,2
19819,18,0,0,12,0,0,2,5,0,2
19820,0,2,1,0,0,8,0,4,2,2
19821,12,1,0,0,1,8,0,4,1,4
19822,19,2,0,12,1,0,0,5,1,3
19823,14,1,0,12,0,7,2,4,0,1
19824,20,0,4,9,2,0,2,2,1,2
19825,16,5,0,9,0,14,1,4,4,2
19826,9,0,0,11,1,0,1,5,1,3
19827,16,0,0,13,0,6,2,0,2,0
19828,7,5,0,13,0,0,1,4,3,1
19829,17,5,0,9,1,0,0,4,2,2
19830,13,1,0,0,0,0,1,4,2,4
19831,12,4,0,10,1,13,0,4,3,1
19832,15,2,1,17,0,4,0,5,0,1
19833,17,4,0,3,1,5,3,4,2,4
19834,10,3,0,2,1,8,2,4,3,4
19835,13,2,0,10,1,4,1,8,2,2
19836,15,4,0,10,1,4,0,5,0,1
19837,21,0,0,13,1,4,0,8,0,2
19838,12,4,0,10,1,7,0,0,0,3
19839,22,1,1,9,1,0,0,4,0,2
19840,0,1,0,3,0,0,0,8,1,0
19841,19,1,1,16,0,14,2,2,2,4
19842,23,2,1,10,0,6,1,4,1,0
19843,21,0,0,1,0,0,3,8,1,6
19844,5,3,0,10,1,0,0,0,2,4
19845,5,4,0,0,1,5,1,11,2,6
19846,7,3,0,1,0,0,1,8,2,2
19847,17,0,0,12,0,7,1,0,2,0
19848,23,1,0,0,1,7,0,4,0,2
19849,1,2,1,9,0,0,3,4,2,2
19850,15,1,2,9,1,4,1,4,2,0
19851,15,4,0,10,0,13,2,4,3,5
19852,18,5,0,11,0,0,0,4,2,2
19853,19,2,0,10,1,4,1,4,3,2
19854,11,1,0,4,1,0,1,4,0,2
19855,16,5,0,0,1,5,1,4,3,2
19856,16,3,0,8,0,5,2,8,0,1
19857,19,5,0,2,1,9,0,4,0,5
19858,13,2,1,12,0,4,0,8,3,4
19859,17,3,1,3,0,9,2,4,4,2
19860,18,4,0,1,1,11,1,7,2,1
19861,20,3,0,9,1,0,3,4,1,1
19862,9,5,0,11,1,5,1,4,2,2
19863,16,1,0,1,0,0,1,8,0,3
19864,7,1,0,0,1,7,0,7,2,3
19865,9,4,1,0,0,10,1,4,2,1
19866,14,1,0,12,0,5,0,4,1,6
19867,15,1,0,1,1,5,0,5,3,1
19868,3,3,0,1,0,10,0,9,1,5
19869,17,6,0,1,1,9,0,4,0,4
19870,17,0,1,16,0,14,1,1,1,3
19871,9,0,0,10,0,6,0,4,4,4
19872,14,1,0,2,1,3,0,4,0,3
19873,7,6,0,2,1,0,1,4,1,3
19874,16,1,0,16,0,4,0,5,1,2
19875,8,4,0,9,1,7,2,4,1,0
19876,22,1,2,11,0,6,0,4,3,1
19877,17,1,0,1,1,14,0,5,0,2
19878,11,0,0,12,0,5,0,4,2,2
19879,17,0,0,9,0,0,0,7,1,2
19880,7,0,0,9,0,10,0,4,2,5
19881,13,4,0,3,0,0,0,7,1,4
19882,16,4,0,12,1,0,1,7,0,5
19883,8,4,0,3,0,0,3,0,3,1
19884,12,0,0,0,0,8,0,4,1,0
19885,16,2,0,3,0,7,1,5,0,2
19886,13,2,1,9,2,9,2,8,2,5
19887,6,0,0,9,0,10,0,5,2,6
19888,5,5,1,1,1,5,2,2,2,2
19889,17,3,0,11,1,0,1,8,0,5
19890,8,4,0,9,1,8,1,4,1,0
19891,12,5,0,3,1,8,0,5,2,2
19892,8,4,1,0,1,0,1,3,1,2
19893,13,4,0,0,1,9,3,5,1,4
19894,11,6,0,3,1,7,4,5,1,6
19895,18,3,0,14,1,0,2,4,0,0
19896,7,0,0,3,0,8,1,4,1,1
19897,20,3,0,14,0,11,3,9,1,6
19898,19,1,4,9,2,0,2,0,1,2
19899,22,5,0,10,1,6,1,4,2,5
19900,10,4,1,8,1,5,0,3,2,2
19901,17,4,0,4,1,0,0,8,2,2
19902,16,1,0,9,0,14,1,5,3,3
19903,19,0,0,10,1,0,1,8,0,6
19904,18,0,0,1,1,13,0,5,2,1
19905,16,1,0,9,0,14,1,5,2,2
19906,19,0,4,10,2,0,1,4,1,2
19907,19,2,0,3,1,10,0,7,2,4
19908,13,5,0,0,1,7,2,8,1,5
19909,13,0,0,8,1,14,1,5,1,2
19910,14,1,0,10,0,9,0,0,1,4
19911,18,0,0,1,0,11,3,4,2,0
19912,11,0,0,4,1,0,0,4,1,2
19913,8,5,0,10,1,15,2,4,1,4
19914,0,2,2,0,0,6,0,4,1,2
19915,9,5,0,0,0,8,0,0,3,0
19916,15,6,0,1,1,0,2,9,2,4
19917,8,4,1,12,2,5,0,8,1,1
19918,20,0,2,12,1,6,0,5,0,3
19919,7,4,0,1,1,0,0,4,2,2
19920,18,0,0,2,0,8,4,4,2,2
19921,17,2,0,16,1,11,1,5,2,4
19922,15,5,0,9,1,7,2,3,2,2
19923,18,5,0,12,0,0,0,4,3,5
19924,18,0,0,3,0,14,0,4,2,2
19925,13,4,0,9,1,7,0,3,1,1
19926,16,4,1,9,1,5,3,8,1,3
19927,15,1,2,17,1,4,0,5,1,1
19928,16,1,0,1,1,0,1,8,1,2
19929,7,0,0,3,0,6,1,4,1,3
19930,8,2,0,10,1,5,1,2,3,6
19931,14,1,0,0,0,0,0,4,3,5
19932,7,4,0,1,0,0,1,2,3,3
19933,10,5,0,16,0,0,1,5,1,1
19934,17,3,0,11,1,7,2,8,1,0
19935,15,4,1,9,1,4,2,8,2,4
19936,10,3,0,2,1,8,2,4,3,4
19937,22,1,0,9,1,7,0,4,0,4
19938,7,1,0,13,1,0,1,4,3,4
19939,15,5,0,0,0,13,0,5,3,1
19940,13,5,0,4,0,4,2,4,2,1
19941,8,1,0,4,0,7,0,4,1,2
19942,7,2,0,9,0,4,0,4,2,5
19943,19,4,0,10,1,7,0,4,0,1
19944,20,4,1,0,1,5,0,8,1,4
19945,20,0,0,0,0,0,0,4,2,0
19946,22,1,0,16,0,0,0,4,3,2
19947,16,5,0,3,0,5,0,4,2,2
19948,19,0,0,1,0,11,2,5,2,0
19949,15,5,0,10,1,4,1,4,2,0
19950,20,4,0,2,0,8,0,4,1,0
19951,10,0,0,9,0,6,0,4,4,4
19952,15,0,0,9,0,0,3,5,2,4
19953,22,0,0,16,0,0,3,8,3,3
19954,6,5,0,10,1,14,1,4,2,2
19955,15,6,0,0,1,6,0,0,0,5
19956,19,5,0,13,0,10,0,4,2,3
19957,18,0,0,3,1,0,1,2,2,2
19958,16,2,0,3,0,7,1,5,1,2
19959,2,1,0,0,0,14,1,6,1,3
19960,18,1,0,3,0,11,0,8,1,4
19961,19,4,0,9,0,0,1,5,2,2
19962,15,0,0,9,0,0,4,4,2,2
19963,10,4,0,16,0,4,1,6,1,6
19964,2,3,1,0,0,0,0,5,3,3
19965,13,1,0,10,1,0,1,4,1,4
19966,16,0,1,10,1,3,1,4,2,0
19967,3,2,0,6,0,0,0,5,2,2
19968,12,6,0,1,1,2,0,5,2,4
19969,14,4,0,4,0,0,0,5,1,1
19970,18,1,0,13,1,8,1,4,3,4
19971,8,4,0,13,0,0,1,5,3,1
19972,22,6,0,0,0,7,0,5,4,1
19973,19,0,2,0,1,0,1,5,2,2
19974,17,3,0,0,0,11,1,4,1,0
19975,14,0,0,3,0,0,0,7,4,5
19976,16,0,0,10,0,0,1,7,0,2
19977,12,3,0,1,1,8,0,11,2,2
19978,17,5,0,0,1,0,0,5,2,2
19979,1,0,0,14,1,6,0,8,2,5
19980,0,4,0,3,0,4,0,6,3,4
19981,9,5,3,10,2,4,0,0,3,2
19982,17,0,0,0,1,7,0,5,1,2
19983,10,0,0,10,0,9,0,3,1,4
19984,14,6,0,8,1,0,2,8,2,4
19985,20,3,0,7,1,14,0,4,2,6
19986,13,2,0,2,0,9,0,4,1,2
19987,7,3,0,2,1,14,0,4,2,2
19988,7,1,0,9,0,11,0,5,2,6
19989,13,3,1,12,0,4,1,8,2,4
19990,12,2,0,10,0,0,2,4,1,4
19991,19,1,1,15,0,14,0,4,2,2
19992,17,0,0,9,0,0,0,7,2,2
19993,18,0,0,10,0,0,2,5,2,2
19994,5,5,0,10,1,7,2,8,2,2
19995,8,4,1,12,1,6,0,8,1,1
19996,21,2,0,2,1,6,2,4,0,3
19997,13,5,0,4,0,4,2,4,2,1
19998,17,5,0,1,0,4,1,5,1,5
19999,17,5,0,16,0,5,1,7,0,2
20000,19,4,0,9,0,7,0,4,3,2
20001,13,3,0,10,1,0,1,4,0,4
20002,18,5,0,3,0,9,1,7,2,2
20003,11,0,0,10,1,7,1,5,0,2
20004,16,5,0,12,0,6,3,4,3,1
20005,8,4,0,10,0,14,0,5,1,4
20006,1,3,0,12,0,7,0,8,1,2
20007,17,5,0,9,0,9,0,4,1,2
20008,16,2,1,10,0,0,1,4,0,2
20009,5,0,0,16,0,5,0,4,3,0
20010,11,3,0,9,0,3,4,4,3,2
20011,16,4,0,10,0,7,4,4,3,3
20012,17,3,1,12,1,8,2,8,2,1
20013,17,2,1,10,1,0,0,5,2,3
20014,8,0,0,0,1,0,0,5,1,3
20015,15,5,0,1,0,0,2,4,1,2
20016,8,4,0,0,1,0,2,4,0,2
20017,18,5,0,0,0,0,2,0,1,2
20018,8,6,0,0,1,0,0,10,2,2
20019,15,1,0,10,0,0,0,4,5,4
20020,13,3,1,0,0,0,1,4,0,2
20021,8,4,1,0,1,8,1,4,1,1
20022,11,3,0,3,0,0,0,5,1,4
20023,22,5,0,4,1,0,4,4,2,4
20024,5,4,1,1,1,0,2,4,0,4
20025,16,4,0,1,0,5,3,4,0,4
20026,18,0,1,2,1,7,0,5,2,2
20027,17,0,0,10,0,8,0,4,1,1
20028,18,2,2,11,1,0,1,6,1,5
20029,8,5,1,4,1,0,1,4,1,5
20030,18,6,0,15,0,0,0,3,2,2
20031,10,0,1,0,1,3,1,5,2,5
20032,14,5,0,3,0,13,1,6,1,3
20033,15,1,0,3,0,0,0,5,3,3
20034,12,2,2,9,1,9,0,4,1,2
20035,20,3,0,10,0,7,0,2,2,3
20036,14,2,0,12,1,4,0,5,1,6
20037,13,3,1,12,1,0,1,6,1,2
20038,16,5,0,4,0,5,0,5,2,1
20039,15,3,0,3,1,14,2,5,1,0
20040,15,3,0,0,1,5,0,5,1,3
20041,0,2,0,5,0,5,0,8,1,4
20042,6,3,0,9,1,0,0,5,2,1
20043,16,3,0,12,1,0,0,4,3,0
20044,18,5,0,1,0,0,0,5,3,2
20045,16,4,0,11,1,0,2,5,0,4
20046,17,4,0,0,1,6,1,4,3,2
20047,13,2,0,0,1,0,1,5,0,6
20048,16,4,0,12,1,0,0,4,3,1
20049,14,4,0,5,0,0,0,4,1,1
20050,21,3,0,0,0,5,0,5,1,6
20051,13,5,0,1,1,7,3,7,0,4
20052,2,2,1,0,0,0,1,5,2,4
20053,10,3,0,3,0,0,3,1,3,0
20054,9,1,0,1,1,6,2,8,0,4
20055,19,4,0,0,1,0,1,4,2,1
20056,20,3,0,3,0,9,1,4,1,0
20057,16,5,0,13,0,0,0,1,1,5
20058,16,5,0,3,0,11,1,6,2,2
20059,8,5,0,0,1,7,1,0,3,2
20060,0,2,0,1,0,0,0,8,2,0
20061,20,5,0,1,1,5,1,5,4,2
20062,16,5,0,12,0,9,2,5,1,1
20063,15,5,0,3,0,4,0,7,2,5
20064,22,0,0,3,1,0,0,6,2,6
20065,9,1,0,11,0,4,3,8,1,0
20066,18,5,0,9,0,0,0,4,2,2
20067,18,5,0,3,1,0,0,5,3,4
20068,1,3,1,10,0,11,0,4,1,2
20069,9,4,0,2,1,0,2,0,3,1
20070,3,0,0,10,0,0,3,8,2,3
20071,4,0,0,0,1,0,2,0,2,2
20072,17,1,0,0,0,0,0,4,2,3
20073,9,4,0,9,1,5,0,4,2,2
20074,20,1,0,0,0,0,0,5,1,4
20075,15,6,0,17,1,12,2,9,2,3
20076,7,3,0,1,0,0,2,7,2,1
20077,12,0,0,0,0,8,0,4,1,3
20078,19,3,1,9,0,0,2,5,1,2
20079,11,5,4,0,2,5,0,4,0,1
20080,9,1,0,9,0,8,0,4,4,4
20081,8,5,0,2,0,8,3,5,0,1
20082,14,1,0,2,1,5,1,5,3,3
20083,8,5,0,0,1,7,1,0,2,2
20084,8,4,1,0,1,8,1,4,1,1
20085,14,2,0,11,1,8,0,4,4,1
20086,14,3,0,0,0,0,0,1,1,4
20087,21,0,0,1,0,0,0,5,2,2
20088,22,0,0,16,1,0,0,4,3,1
20089,16,4,0,16,0,4,0,2,1,2
20090,6,5,1,1,1,0,1,4,2,2
20091,16,0,1,1,1,0,0,8,2,4
20092,6,4,0,0,1,0,0,5,1,2
20093,16,5,0,12,0,5,2,4,3,1
20094,16,1,0,9,0,0,0,4,3,2
20095,17,5,0,3,0,0,0,4,1,4
20096,17,0,0,2,1,7,1,0,2,4
20097,14,3,0,5,1,7,4,4,2,3
20098,16,6,0,10,0,14,3,7,3,4
20099,12,5,0,0,0,5,0,5,1,2
20100,14,6,0,11,0,5,0,5,1,5
20101,15,4,1,9,1,4,0,8,3,4
20102,15,2,0,0,0,8,1,4,3,3
20103,5,1,1,17,1,0,1,4,0,3
20104,13,3,0,12,0,7,0,2,0,1
20105,16,5,0,9,1,8,1,3,1,2
20106,11,3,0,9,0,9,0,4,1,2
20107,20,5,1,0,1,6,0,8,2,4
20108,16,2,0,12,0,5,3,2,3,2
20109,21,5,0,3,1,0,3,4,3,3
20110,15,5,0,9,1,0,1,4,2,1
20111,12,2,0,9,1,8,0,4,1,2
20112,14,1,0,2,0,0,0,0,1,6
20113,22,0,0,3,0,0,0,5,1,2
20114,18,0,0,11,0,4,0,8,3,0
20115,21,2,0,2,1,6,1,3,0,4
20116,19,2,1,10,1,0,0,5,2,2
20117,9,0,0,12,1,8,0,2,1,3
20118,12,0,1,10,1,14,0,4,3,2
20119,7,3,0,2,1,14,0,4,2,2
20120,20,0,4,10,2,7,1,5,1,3
20121,14,1,2,1,0,0,1,8,0,3
20122,15,6,0,11,0,5,1,5,1,4
20123,15,4,0,9,0,14,2,4,4,2
20124,9,1,0,9,0,8,0,4,4,4
20125,8,6,0,10,1,0,1,8,1,1
20126,17,0,0,3,1,14,0,4,1,2
20127,13,3,1,12,0,4,1,8,2,4
20128,13,2,0,1,0,1,2,6,1,2
20129,21,2,0,11,1,4,1,8,0,2
20130,21,1,2,13,1,0,1,4,1,2
20131,16,0,0,3,0,0,1,4,3,3
20132,21,0,0,0,1,0,0,4,2,0
20133,8,3,0,12,0,0,1,4,2,4
20134,18,0,0,2,0,9,4,4,1,2
20135,9,0,0,3,1,7,0,0,2,3
20136,0,2,0,9,0,0,0,10,2,3
20137,16,2,2,10,1,0,0,8,1,4
20138,20,3,0,0,1,5,0,5,4,2
20139,15,5,0,4,0,5,0,7,1,5
20140,11,5,5,1,3,5,2,7,0,3
20141,16,1,0,10,1,12,2,8,3,4
20142,7,4,0,0,1,0,1,8,1,2
20143,11,0,0,12,1,14,3,7,2,2
20144,19,1,1,3,1,6,0,5,1,4
20145,23,4,3,11,0,5,3,6,3,1
20146,17,2,0,1,0,0,0,5,1,4
20147,15,5,0,9,1,0,1,5,2,1
20148,21,1,0,5,1,0,0,8,1,6
20149,17,5,0,1,1,11,1,7,2,2
20150,7,4,0,0,0,11,1,10,1,2
20151,20,0,0,3,0,0,0,7,2,5
20152,5,3,0,0,1,0,0,4,1,2
20153,7,5,0,1,0,8,1,0,1,4
20154,20,0,0,0,0,0,0,4,2,0
20155,13,4,0,10,1,14,1,6,0,5
20156,22,0,0,2,1,0,3,6,1,2
20157,18,0,0,1,0,10,3,5,2,0
20158,18,2,1,9,1,10,2,5,2,4
20159,13,3,0,0,0,0,0,4,2,4
20160,20,4,0,1,0,4,0,8,4,4
20161,22,2,0,10,1,0,0,3,0,2
20162,6,2,0,2,1,4,0,8,1,4
20163,4,3,0,1,0,6,1,4,1,2
20164,22,1,1,0,0,8,0,4,1,0
20165,10,5,0,12,1,3,0,7,2,4
20166,18,5,0,1,1,5,0,4,1,5
20167,13,3,0,0,0,0,1,7,2,6
20168,11,5,5,10,3,10,1,1,1,4
20169,18,0,3,12,1,0,1,5,2,2
20170,5,0,0,17,1,6,0,4,3,0
20171,0,2,1,9,0,0,1,4,2,2
20172,22,2,0,10,0,0,0,4,1,5
20173,17,3,0,1,0,11,1,7,1,1
20174,7,1,0,0,0,0,3,6,1,0
20175,6,4,1,1,1,4,0,4,2,2
20176,13,2,0,3,1,8,1,5,2,2
20177,7,6,0,15,0,10,0,5,2,6
20178,0,0,0,2,0,10,0,4,2,0
20179,22,5,0,10,0,5,3,8,2,2
20180,15,0,0,10,0,0,1,4,3,4
20181,17,0,0,10,0,0,3,5,2,2
20182,18,5,0,0,1,0,0,4,2,4
20183,20,0,0,10,1,0,2,8,0,4
20184,22,2,1,11,0,6,0,4,3,0
20185,13,3,0,11,1,4,1,8,2,3
20186,13,1,0,9,1,0,0,8,1,5
20187,13,5,0,0,1,0,3,5,2,1
20188,14,1,2,9,1,8,0,0,1,4
20189,10,5,0,9,1,0,3,4,3,3
20190,15,1,0,4,1,0,0,5,3,1
20191,12,4,0,3,1,0,0,8,0,3
20192,9,4,0,1,1,0,1,1,3,3
20193,18,1,1,15,1,14,0,5,2,1
20194,7,2,0,10,0,4,0,3,2,6
20195,14,2,0,4,1,9,3,4,2,2
20196,15,2,0,10,1,14,0,5,1,2
20197,8,6,0,16,1,6,0,6,2,0
20198,12,2,1,11,3,0,0,5,1,2
20199,13,2,0,3,0,14,1,4,0,2
20200,11,5,1,3,2,7,0,5,2,2
20201,22,0,0,9,0,0,0,3,1,1
20202,22,0,0,3,1,0,0,5,1,3
20203,9,4,0,0,0,8,0,5,3,4
20204,11,1,0,3,0,11,2,1,1,3
20205,17,5,0,9,1,3,0,3,2,3
20206,7,0,0,12,1,0,0,4,3,4
20207,22,0,0,3,1,7,0,7,3,6
20208,19,4,0,9,1,5,0,4,1,2
20209,12,2,0,12,0,0,0,5,2,2
20210,8,4,0,0,0,10,0,5,2,6
20211,10,2,0,12,1,0,0,4,3,5
20212,17,5,0,2,1,0,0,0,1,4
20213,15,0,0,12,0,0,4,8,1,3
20214,13,0,0,9,1,3,0,4,4,1
20215,17,2,0,3,0,8,1,5,1,2
20216,11,1,0,0,0,8,3,4,1,0
20217,12,2,1,9,0,9,1,4,1,2
20218,10,6,0,9,0,4,1,4,0,4
20219,18,0,3,12,2,0,0,5,2,2
20220,22,2,1,3,0,5,3,4,3,1
20221,13,5,0,0,0,13,0,4,2,3
20222,14,5,0,12,0,5,2,4,2,0
20223,18,2,2,10,1,0,1,7,1,4
20224,16,5,0,0,0,0,0,5,2,1
20225,14,3,0,2,0,4,0,5,0,4
20226,8,5,0,1,0,9,0,7,2,5
20227,17,5,0,3,0,6,1,4,2,2
20228,6,1,0,16,0,14,1,5,0,4
20229,7,4,0,0,0,4,0,4,2,3
20230,11,2,0,10,0,0,3,4,1,4
20231,12,2,1,9,0,9,0,4,1,2
20232,18,5,0,3,0,7,1,6,2,2
20233,0,2,1,9,0,0,0,4,3,2
20234,19,5,0,0,1,8,0,4,1,4
20235,16,6,0,12,0,10,1,9,2,4
20236,12,1,0,12,1,14,0,4,2,0
20237,19,1,0,6,0,0,0,7,1,5
20238,8,3,0,13,0,0,1,4,2,4
20239,15,4,0,16,0,4,0,0,1,3
20240,14,2,0,0,0,0,0,0,1,5
20241,17,2,0,16,1,11,0,6,2,3
20242,13,2,0,6,0,14,1,5,1,2
20243,22,1,0,16,0,0,0,5,3,2
20244,16,3,0,16,0,4,0,5,0,2
20245,22,2,0,1,1,7,1,4,0,2
20246,8,4,0,1,1,0,1,5,1,1
20247,12,2,0,11,2,0,0,5,1,2
20248,16,5,0,3,1,5,0,6,2,3
20249,12,2,0,12,1,6,0,7,2,6
20250,8,4,0,0,0,11,1,4,2,1
20251,0,0,0,14,0,5,0,10,0,4
20252,15,4,0,10,1,3,0,8,4,3
20253,15,5,0,18,1,14,0,10,2,2
20254,15,4,0,1,1,5,0,5,1,2
20255,8,6,0,16,1,6,0,6,2,0
20256,16,5,0,9,0,14,1,4,4,2
20257,17,4,0,10,1,14,3,8,3,4
20258,11,1,0,3,0,11,2,1,1,3
20259,19,3,1,12,0,0,0,0,0,4
20260,11,1,0,4,1,0,1,4,0,2
20261,19,5,0,1,1,8,0,5,1,4
20262,17,3,0,3,0,3,1,1,2,4
20263,22,0,0,10,0,0,3,8,1,2
20264,12,3,0,9,1,7,0,4,2,2
20265,15,5,0,9,1,7,0,0,1,1
20266,20,0,3,1,1,0,2,5,1,2
20267,13,0,0,9,1,0,0,4,2,5
20268,17,5,0,2,1,9,1,4,0,3
20269,3,1,0,2,0,10,0,8,2,3
20270,15,5,0,12,1,0,0,4,3,2
20271,10,2,0,0,1,5,2,4,1,2
20272,10,1,0,0,1,9,0,5,2,6
20273,15,1,2,1,0,0,0,8,1,4
20274,13,1,0,0,1,7,0,4,1,4
20275,17,5,0,9,1,5,1,0,2,2
20276,13,1,0,1,0,0,0,4,2,3
20277,17,0,0,10,1,7,0,5,1,2
20278,8,4,0,10,1,9,1,5,3,0
20279,21,4,1,3,0,6,1,4,1,2
20280,11,1,0,3,1,0,1,3,0,2
20281,13,2,0,0,0,4,1,5,1,2
20282,8,5,0,1,1,0,0,5,4,2
20283,12,0,0,0,0,8,0,4,1,0
20284,20,4,0,9,0,0,3,5,1,2
20285,15,2,0,0,0,0,0,4,3,5
20286,21,3,0,9,0,15,1,5,1,1
20287,7,5,0,1,0,8,0,0,4,2
20288,9,0,0,0,1,4,3,5,3,4
20289,12,3,0,0,0,2,1,5,2,2
20290,10,0,0,0,0,3,2,8,0,4
20291,19,0,0,10,0,5,1,8,0,6
20292,20,4,1,10,1,0,1,5,2,2
20293,17,0,0,2,0,6,0,5,2,2
20294,7,0,0,9,1,4,0,8,3,5
20295,19,3,0,10,0,6,1,1,3,3
20296,12,3,0,0,0,2,1,5,2,2
20297,14,0,0,0,1,3,0,5,3,2
20298,22,2,3,11,1,0,2,4,0,2
20299,6,4,0,10,1,0,0,5,2,1
20300,19,5,2,2,2,6,2,8,2,5
20301,8,4,1,9,3,9,0,0,1,2
20302,0,2,1,1,1,6,1,4,3,4
20303,14,5,0,10,1,6,0,2,1,1
20304,15,0,0,10,1,0,1,4,1,4
20305,8,5,0,10,1,5,0,4,2,2
20306,13,6,0,10,1,9,2,4,1,1
20307,0,3,0,9,0,9,0,4,3,4
20308,20,2,2,4,3,0,0,5,0,1
20309,20,0,0,16,1,0,3,4,1,1
20310,12,2,3,9,1,4,1,5,1,4
20311,8,0,0,3,0,10,1,0,1,1
20312,20,2,3,12,1,0,2,3,1,2
20313,17,5,0,3,0,0,0,4,2,4
20314,7,0,0,0,1,0,1,5,2,4
20315,16,0,0,1,0,0,2,4,2,4
20316,10,0,0,14,1,4,2,8,0,2
20317,19,2,0,10,1,0,0,5,1,2
20318,14,5,0,11,1,0,2,8,2,4
20319,8,3,0,12,0,0,2,4,2,4
20320,5,3,0,0,1,0,0,4,1,2
20321,17,0,0,0,0,6,0,5,1,2
20322,17,5,0,13,1,0,0,3,3,6
20323,12,0,0,9,0,14,1,5,2,2
20324,7,5,0,3,0,0,0,4,1,4
20325,7,2,0,10,0,4,0,2,2,6
20326,14,1,0,10,0,0,0,5,0,2
20327,21,0,0,1,0,5,0,9,1,6
20328,7,4,0,2,0,4,0,5,2,2
20329,20,5,0,10,0,5,1,4,1,1
20330,11,4,0,10,0,7,0,6,3,4
20331,12,0,0,2,1,14,1,4,0,2
20332,6,4,0,2,0,4,0,4,1,2
20333,0,2,1,10,1,5,0,4,3,2
20334,13,3,0,0,1,10,2,4,2,4
20335,15,4,0,5,1,0,0,6,3,4
20336,1,3,1,9,1,8,1,4,2,2
20337,15,4,0,7,1,8,0,4,0,6
20338,17,0,1,11,1,6,2,2,2,4
20339,15,1,2,10,1,0,2,1,0,3
20340,18,0,0,1,1,0,0,10,2,4
20341,7,0,0,1,1,0,2,7,1,5
20342,12,0,0,11,1,14,1,7,1,3
20343,22,5,0,10,1,4,0,7,0,1
20344,13,0,0,3,1,0,0,7,3,5
20345,15,6,0,10,0,4,0,4,2,5
20346,21,1,0,3,2,6,1,4,1,4
20347,16,0,0,1,0,14,0,4,3,2
20348,19,5,4,0,2,7,0,1,3,4
20349,3,3,0,11,1,0,0,4,3,5
20350,8,5,0,9,2,4,2,4,1,1
20351,17,2,0,3,0,15,1,1,2,2
